0,1,100,2.0,-4.5,19,31,0.61
0,2,100,-0.5,-35.5,102,152,0.67
0,3,100,2.0,-50.5,179,278,0.64
1,4,100,12.0,-44.5,205,315,0.65
1,5,100,-0.5,-52.5,225,346,0.65
1,6,100,-0.5,-58.5,253,393,0.64
2,7,100,9.5,-67.0,315,494,0.64
2,8,100,-1.0,-67.5,335,530,0.63
2,9,100,0.0,-92.5,400,635,0.63
2,10,100,2.0,-108.0,467,756,0.62
2,11,100,2.0,-127.0,544,882,0.62
2,12,100,0.0,-151.5,612,998,0.61
2,13,100,-0.5,-187.5,701,1119,0.63
2,14,100,-0.5,-200.0,751,1203,0.62
2,15,100,-0.5,-218.0,829,1329,0.62
2,16,100,-0.5,-235.0,854,1362,0.63
2,17,100,2.0,-242.5,929,1485,0.63
2,18,100,-1.0,-251.0,954,1521,0.63
2,19,100,0.0,-250.5,979,1576,0.62
3,20,100,12.0,-275.0,1044,1675,0.62
4,21,100,9.5,-271.5,1054,1688,0.62
5,22,100,9.5,-265.5,1062,1698,0.63
5,23,100,0.0,-278.0,1081,1719,0.63
5,24,100,-1.0,-288.0,1115,1773,0.63
5,25,100,-0.5,-297.5,1168,1857,0.63
6,26,100,9.5,-308.5,1210,1918,0.63
6,27,100,0.0,-309.0,1225,1944,0.63
6,28,100,2.0,-335.0,1297,2061,0.63
6,29,100,0.0,-362.0,1361,2158,0.63
7,30,100,12.0,-367.0,1397,2219,0.63
8,31,100,12.0,-369.0,1419,2250,0.63
8,32,100,0.0,-378.5,1439,2281,0.63
8,33,100,-0.5,-399.5,1513,2402,0.63
8,34,100,-0.5,-431.5,1606,2538,0.63
9,35,100,12.0,-434.5,1671,2665,0.63
9,36,100,2.0,-438.0,1685,2696,0.63
9,37,100,0.0,-451.5,1762,2827,0.62
9,38,100,0.0,-467.0,1829,2953,0.62
9,39,100,-0.5,-477.0,1849,2981,0.62
9,40,100,-1.0,-513.5,1930,3096,0.62
9,41,100,-0.5,-534.5,1963,3143,0.62
9,42,100,2.0,-549.0,2005,3204,0.63
10,43,100,9.5,-564.5,2073,3319,0.62
10,44,100,-1.0,-570.0,2087,3340,0.62
10,45,100,-1.0,-569.5,2107,3372,0.62
10,46,100,-0.5,-576.5,2181,3498,0.62
10,47,100,2.0,-593.5,2219,3555,0.62
11,48,100,12.0,-591.0,2237,3582,0.62
11,49,100,-0.5,-600.0,2252,3603,0.63
12,50,100,9.5,-626.0,2335,3729,0.63
13,51,100,12.0,-611.5,2342,3749,0.62
13,52,100,0.0,-628.0,2366,3785,0.63
13,53,100,-0.5,-645.5,2437,3911,0.62
13,54,100,0.0,-663.0,2486,3991,0.62
13,55,100,-0.5,-679.5,2525,4053,0.62
13,56,100,-1.0,-693.5,2599,4173,0.62
13,57,100,-0.5,-711.5,2636,4233,0.62
13,58,100,-1.0,-716.0,2659,4271,0.62
13,59,100,2.0,-725.0,2730,4397,0.62
13,60,100,2.0,-738.5,2774,4465,0.62
13,61,100,0.0,-751.5,2835,4586,0.62
14,62,100,9.5,-765.0,2903,4693,0.62
14,63,100,0.0,-769.5,2915,4714,0.62
15,64,100,12.0,-762.0,2985,4828,0.62
15,65,100,-1.0,-762.5,3003,4859,0.62
15,66,100,-0.5,-771.0,3077,4990,0.62
15,67,100,-1.0,-775.5,3097,5021,0.62
15,68,100,0.0,-789.5,3166,5142,0.62
15,69,100,-1.0,-832.5,3252,5263,0.62
15,70,100,0.0,-840.0,3310,5357,0.62
15,71,100,2.0,-848.5,3349,5414,0.62
15,72,100,0.0,-883.5,3432,5540,0.62
15,73,100,0.0,-894.0,3465,5592,0.62
15,74,100,0.0,-922.0,3542,5710,0.62
15,75,100,-0.5,-953.0,3629,5851,0.62
16,76,100,9.5,-945.5,3691,5972,0.62
16,77,100,0.0,-949.5,3714,6013,0.62
16,78,100,0.0,-971.5,3780,6123,0.62
16,79,100,-0.5,-985.5,3804,6161,0.62
17,80,100,9.5,-991.5,3882,6287,0.62
17,81,100,0.0,-998.5,3898,6308,0.62
17,82,100,0.0,-1023.5,3971,6439,0.62
18,83,100,12.0,-1045.5,4042,6553,0.62
18,84,100,0.0,-1057.0,4062,6584,0.62
19,85,100,9.5,-1079.0,4123,6673,0.62
19,86,100,-0.5,-1088.5,4140,6699,0.62
19,87,100,-0.5,-1140.5,4232,6825,0.62
20,88,100,9.5,-1132.5,4239,6841,0.62
20,89,100,-0.5,-1144.0,4259,6872,0.62
20,90,100,2.0,-1140.5,4294,6942,0.62
20,91,100,0.0,-1157.0,4324,6990,0.62
20,92,100,-0.5,-1157.0,4369,7074,0.62
21,93,100,12.0,-1137.5,4381,7107,0.62
21,94,100,-1.0,-1138.5,4392,7133,0.62
21,95,100,-0.5,-1153.0,4443,7213,0.62
21,96,100,-0.5,-1162.5,4471,7257,0.62
21,97,100,-1.0,-1199.0,4553,7380,0.62
21,98,100,-0.5,-1221.0,4618,7483,0.62
22,99,100,12.0,-1215.5,4649,7530,0.62
22,100,100,-1.0,-1227.0,4662,7551,0.62
